title_id	ordering	attribute
tt6000744	5	alternative spelling
tt6004242	3	reissue title
tt6015808	3	new title
tt6018044	3	series title
tt6032376	1	Berlin film festival title
tt6044908	6	short title
tt6046238	3	alternative transliteration
tt6046250	2	literal English title
tt6048922	37	poster title
tt6053462	3	original script title
tt6053814	4	literal English title
tt6060696	2	complete title
tt6061592	2	DVD box title
tt6071788	2	short title
tt6073014	1	new title
tt6074542	3	alternative transliteration
tt6086480	2	alternative spelling
tt6086578	2	long title
tt6087226	18	new title
tt6095420	3	informal English title
tt6100030	3	transliterated title
tt6101828	2	literal English title
tt6112654	2	complete title
tt6117488	2	DVD box title
tt6127070	3	alternative spelling
tt6129070	4	transliterated title
tt6135036	5	new title
tt6135682	9	alternative spelling
tt6139732	65	alternative spelling
tt6140386	3	last season title
tt6145800	3	promotional title
tt6146920	3	alternative spelling
tt6149728	1	promotional abbreviation
tt6151796	1	first season title
tt6152584	1	long title
tt6155608	3	literal English title
tt6165324	3	DVD box title
tt6165524	2	informal English title
tt6165808	4	short title
tt6170516	1	alternative transliteration
tt6171002	2	informal literal title
tt6171254	1	poster title
tt6176138	2	short title
tt6193408	15	complete title
tt6195094	20	literal English title
tt6195318	1	reissue title
tt6205342	1	literal title
tt6206772	9	first season title
tt6207100	3	long title
tt6209608	3	informal literal title
tt6212418	3	short title
tt6212478	28	alternative spelling
tt6213270	3	informal alternative title
tt6217510	3	short title
tt6217938	1	second season title
tt6218010	38	new title
tt6218554	1	literal English title
tt6220752	8	complete title
tt6230642	2	anthology series
tt6231718	2	literal English title
tt6231840	1	alternative spelling
tt6235298	1	literal English title
tt6238496	5	literal English title
tt6240134	3	literal English title
tt6250770	1	video box title
tt6260858	4	literal English title
tt6263618	13	Berlin film festival title
tt6269630	4	alternative spelling
tt6270522	7	alternative spelling
tt6272988	1	DVD box title
tt6273096	5	informal English title
tt6280462	4	new title
tt6283852	2	literal English title
tt6284024	20	literal title
tt6284024	21	literal title
tt6289282	1	series title
tt6296180	3	video catalogue title
tt6300100	6	8mm release title
tt6305650	8	literal English title
tt6315168	1	alternative spelling
tt6315562	1	complete title
tt6317962	39	promotional abbreviation
tt6318578	1	series title
tt6322838	2	informal title
tt6324278	12	new title
tt6326506	1	DVD box title
tt6329716	18	complete title
tt6329758	1	US
tt6330068	2	complete title
tt6331414	15	alternative spelling
tt6331414	4	alternative transliteration
tt6332886	5	DVD menu title
tt6332984	5	informal short title
tt6339028	23	complete title
tt6339028	7	original script title
tt6341900	1	long title
tt6342400	2	second part title
tt6346580	5	informal short title
tt6352842	24	seventh season title
tt6352842	6	alternative transliteration
tt6354190	3	informal alternative title
tt6354530	3	series title
tt6354822	5	literal English title
tt6360006	3	informal English title
tt6367560	2	Berlin film festival title
tt6368488	2	dubbed version
tt6371476	1	new title
tt6373742	3	series title
tt6380340	3	complete title
tt6385612	6	informal title
tt6396082	6	promotional title
tt6408924	4	new title
tt6412384	5	new title
tt6419560	4	alternative spelling
tt6423776	40	original subtitled version
tt6423782	2	short title
tt6424594	3	informal English title
tt6429230	2	short title
tt6432808	2	alternative spelling
tt6434266	3	new title
tt6437830	3	literal English title
tt6444038	6	informal title
tt6449342	1	dubbed version
tt6449354	2	alternative transliteration
tt6453776	2	new title
tt6467214	1	transliterated title
tt6467266	15	alternative spelling
tt6467280	3	literal English title
tt6470252	1	literal title
tt6471632	4	video catalogue title
tt6474236	15	literal title
tt6474416	4	literal English title
tt6476120	2	literal English title
tt6476770	2	short title
tt6478758	3	literal English title
tt6483148	5	literal title
tt6487514	3	new title
tt6487964	4	literal English title
tt6509140	1	literal English title
tt6509146	11	informal short title
tt6513406	10	alternative spelling
tt6515522	1	new title
tt6516590	5	transliterated title
tt6525810	1	literal English title
tt6537238	5	informal English title
tt6540304	7	short title
tt6562376	2	segment title
tt6566954	1	alternative spelling
tt6569920	3	video catalogue title
tt6577504	6	informal short title
tt6591308	2	new title
tt6598308	3	informal title
tt6600688	2	informal short title
tt6608826	5	short title
tt6611272	2	informal short title
tt6611316	1	new title
tt6614998	3	complete title
tt6622896	3	new title
tt6638242	4	informal short title
tt6638290	4	short title
tt6638336	5	informal title
tt6649784	3	short title
tt6654086	3	literal English title
tt6670250	1	DVD menu title
tt6671230	2	complete title
tt6673612	18	3-D version
tt6676086	1	DVD menu title
tt6679444	4	alternative spelling
tt6683668	4	alternative spelling
tt6697216	2	transliterated title
tt6697582	7	informal title
tt6703348	1	short title
tt6704066	5	new title
tt6704974	19	subtitle
tt6710482	3	alternative spelling
tt6722986	2	YIVO translation
tt6733234	4	video catalogue title
tt6735754	5	dubbed version
tt6747600	2	new title
tt6748042	2	alternative transliteration
tt6749274	5	informal alternative title
tt6757768	4	reissue title
tt6763794	2	dubbed version
tt6767146	3	transliterated title
tt6773444	3	alternative spelling
tt6775258	2	new title
tt6790530	5	short title
tt6805472	2	alternative spelling
tt6814914	11	original subtitled version
tt6821948	2	DVD menu title
tt6830388	3	alternative spelling
tt6838228	3	transliterated title
tt6839398	6	literal English title
tt6841638	1	literal English title
tt6844006	5	informal English title
tt6848378	23	literal title
tt6848378	4	literal title
tt6850628	1	video catalogue title
tt6851386	3	short title
tt6856940	4	informal literal title
tt6857374	3	literal English title
tt6857850	8	short title
tt6858086	2	literal title
tt6863326	2	literal English title
tt6870566	5	long title
tt6872508	4	literal English title
tt6886662	11	alternative spelling
tt6886662	3	informal title
tt6888640	2	new title
tt6895782	2	literal title
tt6896928	2	literal English title
tt6899820	5	first season title
tt6899820	8	fifth season title
tt6911608	5	alternative spelling
tt6912328	3	informal English title
tt6914520	5	DVD menu title
tt6916362	11	DVD box title
tt6920574	1	DVD box title
tt6922030	1	literal English title
tt6925780	2	long title
tt6927728	2	video catalogue title
tt6928422	4	literal title
tt6928442	1	alternative spelling
tt6931042	4	literal English title
tt6932192	2	informal English title
tt6932742	3	transliterated title
tt6936414	3	video catalogue title
tt6937300	1	literal English title
tt6938018	2	new title
tt6938474	1	informal short title
tt6944518	1	video catalogue title
tt6946496	5	informal title
tt6947406	2	original subtitled version
tt6950774	3	transliterated title
tt6961552	3	literal English title
tt6971028	4	DVD menu title
tt6971042	5	DVD menu title
tt6971578	4	long title
tt6983462	3	literal English title
tt6984388	6	alternative spelling
tt6999740	3	literal English title
tt7001728	5	DVD menu title
tt7001804	1	segment title
tt7001830	1	segment title
tt7001936	10	alternative spelling
tt7010498	7	informal title
tt7020712	3	complete title
tt7025920	9	expansion title
tt7028136	10	segment title
tt7030294	2	third season title
tt7035002	10	alternative spelling
tt7039182	2	literal English title
tt7044712	6	DVD menu title
tt7044956	6	DVD menu title
tt7051582	8	DVD menu title
tt7052634	11	new title
tt7052932	7	third season title
tt7053946	1	short version
tt7055732	3	new title
tt7057496	13	new title
tt7058758	1	DVD menu title
tt7058840	2	DVD menu title
tt7062294	1	DVD box title
tt7072744	5	video catalogue title
tt7081512	9	dubbed version
tt7083626	1	series title
tt7085436	1	complete title
tt7088080	3	complete title
tt7094198	2	literal English title
tt7094348	1	literal English title
tt7094904	14	alternative spelling
tt7109738	3	alternative spelling
tt7112156	4	short title
tt7112210	4	alternative transliteration
tt7122510	1	dubbed version
tt7123060	3	informal alternative title
tt7123184	2	alternative spelling
tt7123260	6	alternative spelling
tt7131622	15	alternative transliteration
tt7131854	4	new title
tt7135026	4	short title
tt7138350	12	informal short title
tt7146812	61	fake working title
tt7148058	8	alternative transliteration
tt7148086	3	video catalogue title
tt7156720	4	new title
tt7162008	3	informal title
tt7168990	1	short title
tt7171852	10	video catalogue title
tt7175048	3	alternative spelling
tt7175192	2	video catalogue title
tt7175228	2	alternative spelling
tt7175308	4	subtitle
tt7180406	4	new title
tt7181498	11	original subtitled version
tt7185018	1	video catalogue title
tt7185492	5	literal English title
tt7188872	4	literal English title
tt7188956	1	alternative spelling
tt7193800	3	video catalogue title
tt7195796	2	complete title
tt7199504	3	video catalogue title
tt7203084	2	complete title
tt7205354	1	DVD box title
tt7208304	3	series title
tt7214096	2	alternative spelling
tt7218734	7	informal short title
tt7225084	6	DVD menu title
tt7231186	1	informal title
tt7233876	1	subtitle
tt7246906	3	video catalogue title
tt7248526	1	IMAX version
tt7252324	2	alternative transliteration
tt7259746	12	complete title
tt7260948	3	complete title
tt7261330	1	literal English title
tt7264558	5	DVD menu title
tt7267448	1	long title
tt7272752	5	DVD menu title
tt7277994	4	literal English title
tt7282330	1	informal title
tt7282386	1	second season title
tt7283084	3	video catalogue title
tt7286988	1	literal English title
tt7290576	5	informal title
tt7294278	4	video catalogue title
tt7296782	32	short title
tt7298258	3	informal alternative title
tt7298478	1	subtitle
tt7306816	5	reissue title
tt7307182	1	video catalogue title
tt7308086	4	new title
tt7323570	10	DVD menu title
tt7323866	2	video catalogue title
tt7325282	2	literal English title
tt7331952	3	informal English title
tt7332238	1	rerun title
tt7332810	2	segment title
tt7332810	7	segment title
tt7339032	3	literal English title
tt7345442	1	literal English title
tt7350596	1	informal short title
tt7355648	4	literal English title
tt7355818	3	literal English title
tt7357276	7	informal title
tt7360444	3	series title
tt7366926	7	informal title
tt7371580	9	second season title
tt7376634	4	informal short title
tt7389874	3	transliterated title
tt7390064	1	new title
tt7390072	1	informal literal English title
tt7396360	3	video catalogue title
tt7401350	4	closing credits title
tt7402754	8	DVD box title
tt7414290	5	eighth season title
tt7418964	1	literal English title
tt7422214	3	seventh season title
tt7424834	3	alternative spelling
tt7429340	3	complete title
tt7431452	1	alternative transliteration
tt7451126	2	complete title
tt7454620	3	new title
tt7457374	5	DVD box title
tt7459152	2	long title
tt7469204	6	new title
tt7480958	7	alternative transliteration
tt7480966	4	video catalogue title
tt7484994	11	informal literal English title
tt7514468	5	poster title
tt7514476	5	second season title
tt7516318	5	video catalogue title
tt7522918	6	literal English title
tt7523100	3	alternative spelling
tt7531096	4	dubbed version
tt7534054	15	Cannes festival title
tt7539092	2	new title
tt7540870	3	new title
tt7545314	1	alternative spelling
tt7549524	2	reissue title
tt7549824	4	reissue title
tt7552938	3	alternative spelling
tt7557258	6	original subtitled version
tt7573790	5	literal English title
tt7581116	27	literal title
tt7581116	2	literal title
tt7581116	38	literal title
tt7585726	1	new title
tt7587656	1	video box title
tt7594052	7	DVD box title
tt7610008	10	original subtitled version
tt7610008	17	transliterated title
tt7610858	7	poster title
tt7613080	5	informal title
tt7620184	2	literal English title
tt7623174	1	video catalogue title
tt7625822	1	complete title
tt7636124	2	informal title
tt7658400	5	alternative transliteration
tt7661432	3	alternative spelling
tt7667390	3	short title
tt7674006	4	alternative spelling
tt7678490	3	video catalogue title
tt7686568	5	literal English title
tt7691572	6	DVD box title
tt7698754	5	literal English title
tt7699548	5	DVD box title
tt7708896	5	video catalogue title
tt7711170	5	new title
tt7711342	3	dubbed version
tt7738524	3	informal alternative title
tt7740656	4	literal English title
tt7748470	4	DVD menu title
tt7754564	9	Berlin film festival title
tt7758800	1	complete title
tt7767430	3	literal title
tt7768010	8	alternative spelling
tt7786616	3	informal title
tt7794492	1	short title
tt7804344	1	new title
tt7809964	2	third season title
tt7813338	8	short title
tt7813442	7	informal alternative title
tt7816386	6	informal English title
tt7817310	5	video catalogue title
tt7817922	7	informal alternative title
tt7819002	3	video catalogue title
tt7830416	5	new title
tt7831830	3	new title
tt7832580	5	video catalogue title
tt7836688	13	short title
tt7836760	1	informal title
tt7837414	5	new title
tt7843050	5	original script title
tt7846902	3	poster title
tt7854700	4	complete title
tt7876510	11	complete title
tt7879582	3	literal English title
tt7891374	3	alternative spelling
tt7891954	2	informal alternative title
tt7892450	29	transliterated title
tt7896388	9	informal alternative title
tt7903322	2	DVD box title
tt7905120	3	alternative transliteration
tt7909924	4	new title
tt7912176	3	alternative spelling
tt7920094	1	subtitle
tt7925798	6	alternative spelling
tt7926096	3	video catalogue title
tt7926952	5	short title
